time,x_pos,y_pos,frame,num_pulse,stim_duration,tank,date,order,stim_start,stim_end
302.2686333,-11.39231174,5.381697678,9054,1,6,B,5/19/17,2,8860,9040
302.302,-4.387885256,9.554547497,9058,1,6,B,5/19/17,2,8860,9040
302.3353667,-5.654643237,0.687241631,9058,2,6,B,5/19/17,2,8860,9040
302.3687333,-15.11807051,12.53515451,9058,1,6,B,5/19/17,2,8860,9040
302.4021,-14.5219491,13.42933662,9058,1,6,B,5/19/17,2,8860,9040
302.4354667,-11.46682691,8.511335042,9064,1,6,B,5/19/17,2,8860,9040
302.4688333,-8.262674374,7.691668114,9064,1,6,B,5/19/17,2,8860,9040
302.5022,-6.027219113,5.232667327,9066,1,6,B,5/19/17,2,8860,9040
302.5355667,-4.31337008,2.550121015,9067,1,6,B,5/19/17,2,8860,9040
302.7024,-21.97346664,17.00606503,9072,2,6,B,5/19/17,2,8860,9040
366.4327333,-17.80061682,21.77503625,10982,3,0.5,B,5/19/17,3,10839,10854
367.0667,-16.31031331,19.39055064,11001,3,0.5,B,5/19/17,3,10839,10854
367.7006667,-4.089824554,22.37115766,11020,2,0.5,B,5/19/17,3,10839,10854
369.4691,-2.375975521,20.58279345,11073,1,0.5,B,5/19/17,3,10839,10854
370.8705,-5.058521834,18.19830784,11115,1,0.5,B,5/19/17,3,10839,10854
371.0707,-3.419187976,18.57088371,11121,1,0.5,B,5/19/17,3,10839,10854
372.1384333,-4.089824554,16.55897398,11153,1,0.5,B,5/19/17,3,10839,10854
425.3249,-7.890098497,7.021031535,12747,1,4,B,5/19/17,3,12654,12773
426.4927333,-8.039128848,8.958426094,12782,2,4,B,5/19/17,3,12654,12773
426.7263,-13.25519112,9.554547497,12789,1,4,B,5/19/17,3,12654,12773
426.7596667,-10.42361446,10.1506689,12790,1,4,B,5/19/17,3,12654,12773
426.8264,-13.9258277,17.67670161,12792,1,4,B,5/19/17,3,12654,12773
426.8597667,-9.678462705,10.97033583,12793,1,4,B,5/19/17,3,12654,12773
426.8931333,-5.431097711,14.6960946,12794,2,4,B,5/19/17,3,12654,12773
426.9265,-20.03607208,6.275879782,12795,1,4,B,5/19/17,3,12654,12773
426.9598667,-16.45934366,7.244577062,12796,2,4,B,5/19/17,3,12654,12773
426.9932333,-17.27901059,8.138759166,12796,1,4,B,5/19/17,3,12654,12773
427.0266,-18.09867752,19.31603547,12796,1,4,B,5/19/17,3,12654,12773
427.0599667,-13.3297063,19.91215687,12796,2,4,B,5/19/17,3,12654,12773
427.0933333,-5.580128061,7.617152938,12796,1,4,B,5/19/17,3,12654,12773
427.1267,-9.678462705,6.94651636,12796,1,4,B,5/19/17,3,12654,12773
427.1600667,-22.42055769,17.37864091,12797,3,4,B,5/19/17,3,12654,12773
427.1600667,-19.73801138,19.68861134,12802,2,4,B,5/19/17,3,12654,12773
427.1934333,-18.91834445,15.8883374,12803,2,4,B,5/19/17,3,12654,12773
427.2268,-7.219461919,10.37421443,12804,1,4,B,5/19/17,3,12654,12773
427.3602667,-13.77679735,1.208847859,12808,1,4,B,5/19/17,3,12654,12773
427.3936333,-5.878188763,1.283363034,12809,2,4,B,5/19/17,3,12654,12773
427.7273,-14.14937323,6.126849431,12819,4,4,B,5/19/17,3,12654,12773
428.1610667,-19.3654355,16.70800433,12832,1,4,B,5/19/17,3,12654,12773
428.2945333,-20.18510243,15.8883374,12836,6,4,B,5/19/17,3,12654,12773
428.2945333,-12.80810007,4.934606626,12836,1,4,B,5/19/17,3,12654,12773
437.4036333,-5.505612886,5.605243204,13109,2,4,B,5/19/17,3,12654,12773
491.3241667,-13.70228217,7.91521364,14725,1,10,B,5/19/17,3,14573,14873
494.494,-16.16128296,4.487515574,14820,2,10,B,5/19/17,3,14573,14873
496.8296667,-15.11807051,2.848181716,14890,1,10,B,5/19/17,3,14573,14873
497.0298667,-15.71419191,9.778093023,14896,1,10,B,5/19/17,3,14573,14873
498.2978,-12.28649384,4.86009145,14934,1,10,B,5/19/17,3,14573,14873
502.4686333,-22.56958804,18.79442924,15059,3,10,B,5/19/17,3,14573,14873
558.0908667,-23.83634602,30.79137247,16726,2,5,B,5/19/17,3,16672,16823
558.8583,-24.43246742,27.28915923,16749,5,5,B,5/19/17,3,16672,16823
561.1939667,-12.21197867,5.158152152,16819,2,5,B,5/19/17,3,16672,16823
561.3274333,-18.39673822,0.463696105,16823,1,5,B,5/19/17,3,16672,16823
561.8613,-10.49812963,7.021031535,16839,1,5,B,5/19/17,3,16672,16823
561.8946667,-7.070431568,5.158152152,16840,1,5,B,5/19/17,3,16672,16823
561.9280333,-10.49812963,5.456212853,16841,1,5,B,5/19/17,3,16672,16823
561.9614,-10.79619034,1.50690856,16842,2,5,B,5/19/17,3,16672,16823
561.9947667,-10.12555376,6.275879782,16843,1,5,B,5/19/17,3,16672,16823
561.9947667,-13.25519112,10.37421443,16843,2,5,B,5/19/17,3,16672,16823
562.0281333,-12.95713042,11.34291171,16844,2,5,B,5/19/17,3,16672,16823
562.0615,-6.474310165,8.660365393,16845,1,5,B,5/19/17,3,16672,16823
562.0948667,-4.089824554,24.75564327,16846,7,5,B,5/19/17,3,16672,16823
562.1282333,-10.27458411,15.44124635,16847,3,5,B,5/19/17,3,16672,16823
562.1616,-16.38482849,11.86451793,16848,3,5,B,5/19/17,3,16672,16823
562.2617,-20.93025418,5.158152152,16851,2,5,B,5/19/17,3,16672,16823
562.2950667,-11.61585726,1.432393385,16852,1,5,B,5/19/17,3,16672,16823
562.5953667,-10.94522069,9.331001971,16861,1,5,B,5/19/17,3,16672,16823
562.5953667,-8.411704724,9.256486796,16861,1,5,B,5/19/17,3,16672,16823
562.6287333,-3.19564245,0.314665754,16862,1,5,B,5/19/17,3,16672,16823
562.6287333,-5.729158412,11.044851,16862,1,5,B,5/19/17,3,16672,16823
623.5896333,-22.86764874,16.26091328,18689,3,7,B,5/19/17,3,18622,18832
623.9233,-27.71113514,0.240150579,18699,1,7,B,5/19/17,3,18622,18832
624.2569667,-16.01225261,11.41742688,18709,1,7,B,5/19/17,3,18622,18832
625.1245,-30.02110557,11.79000276,18735,2,7,B,5/19/17,3,18622,18832
625.8919333,-11.16876621,13.80191249,18758,3,7,B,5/19/17,3,18622,18832
627.4935333,-14.00034288,10.52324478,18806,2,7,B,5/19/17,3,18622,18832
628.3610667,-12.73358489,2.62463619,18832,1,7,B,5/19/17,3,18622,18832
628.7948333,-8.560735075,7.840698464,18845,1,7,B,5/19/17,3,18622,18832
628.8949333,-9.827493056,3.816878996,18848,1,7,B,5/19/17,3,18622,18832
628.9283,-9.752977881,5.605243204,18849,1,7,B,5/19/17,3,18622,18832
629.0951333,-8.933310952,11.79000276,18854,1,7,B,5/19/17,3,18622,18832
629.9293,-4.984006658,0.910787157,18879,1,7,B,5/19/17,3,18622,18832
691.8244667,-20.78122383,14.77060977,20734,4,10,B,5/19/17,3,20631,20931
692.4918,-26.22083163,32.43070633,20754,5,10,B,5/19/17,3,20631,20931
693.1591333,-18.54576857,8.06424399,20774,1,10,B,5/19/17,3,20631,20931
695.3613333,-8.188159198,7.170061886,20840,1,10,B,5/19/17,3,20631,20931
700.0326667,-14.59646428,3.071727242,20980,1,10,B,5/19/17,3,20631,20931
700.0660333,-8.709765426,2.997212067,20981,1,10,B,5/19/17,3,20631,20931
704.8374667,-16.23579814,10.37421443,21124,1,10,B,5/19/17,3,20631,20931
751.8511,-10.57264481,32.05813045,22533,3,10,B,5/19/17,3,20631,20931
761.3606,-22.19701216,14.47254907,22818,3,5,B,5/19/17,3,22730,22881
763.4627,-10.79619034,3.295272768,22881,3,5,B,5/19/17,3,22730,22881
763.6629,-18.91834445,1.432393385,22887,3,5,B,5/19/17,3,22730,22881
763.9632,-8.188159198,5.82878873,22896,1,5,B,5/19/17,3,22730,22881
763.9965667,-11.69037244,2.550121015,22897,2,5,B,5/19/17,3,22730,22881
764.0299333,-10.79619034,7.691668114,22898,1,5,B,5/19/17,3,22730,22881
764.0633,-17.80061682,5.009121801,22899,1,5,B,5/19/17,3,22730,22881
764.0966667,-6.474310165,6.499425308,22900,1,5,B,5/19/17,3,22730,22881
764.1300333,-10.57264481,9.927123374,22901,1,5,B,5/19/17,3,22730,22881
764.1634,-16.53385884,9.03294127,22902,1,5,B,5/19/17,3,22730,22881
764.1967667,-14.8200098,5.381697678,22903,1,5,B,5/19/17,3,22730,22881
764.3636,-3.940794204,8.585850218,22908,1,5,B,5/19/17,3,22730,22881
764.3969667,-11.76488761,12.83321521,22909,2,5,B,5/19/17,3,22730,22881
764.4303333,-9.752977881,9.629062673,22910,1,5,B,5/19/17,3,22730,22881
764.4637,-6.474310165,2.550121015,22911,1,5,B,5/19/17,3,22730,22881
764.764,-18.02416234,7.989728815,22920,1,5,B,5/19/17,3,22730,22881
765.2311333,-20.70670866,10.07615372,22934,1,5,B,5/19/17,3,22730,22881
765.6982667,-6.474310165,6.722970834,22948,1,5,B,5/19/17,3,22730,22881
766.0319333,-17.72610164,9.927123374,22958,3,5,B,5/19/17,3,22730,22881
826.1253,-20.93025418,13.50385179,24759,1,6,B,5/19/17,3,24680,24860
827.2597667,-16.60837401,10.1506689,24793,1,6,B,5/19/17,3,24680,24860
827.5934333,-17.42804094,16.85703468,24803,1,6,B,5/19/17,3,24680,24860
828.1940333,-18.91834445,6.350394957,24821,1,6,B,5/19/17,3,24680,24860
829.4953333,-12.36100902,1.50690856,24860,1,6,B,5/19/17,3,24680,24860
829.8623667,-13.10616077,6.797486009,24871,2,6,B,5/19/17,3,24680,24860
829.8957333,-13.70228217,5.530728029,24872,2,6,B,5/19/17,3,24680,24860
829.9291,-12.58455454,6.94651636,24873,1,6,B,5/19/17,3,24680,24860
830.0625667,-3.642733502,1.432393385,24877,1,6,B,5/19/17,3,24680,24860
830.0959333,-4.462400431,9.629062673,24878,1,6,B,5/19/17,3,24680,24860
830.0959333,-10.20006893,3.220757593,24878,1,6,B,5/19/17,3,24680,24860
830.1293,-15.71419191,4.636545924,24879,1,6,B,5/19/17,3,24680,24860
830.2627667,-6.101734289,4.189454872,24883,1,6,B,5/19/17,3,24680,24860
830.2961333,-16.31031331,3.369787944,24884,1,6,B,5/19/17,3,24680,24860
830.3295,-11.24328139,3.965909346,24885,1,6,B,5/19/17,3,24680,24860
830.8967333,-3.270157626,4.785576275,24902,1,6,B,5/19/17,3,24680,24860
832.0312,-11.16876621,3.816878996,24936,1,6,B,5/19/17,3,24680,24860
833.2657667,-12.95713042,2.177545138,24973,1,6,B,5/19/17,3,24680,24860
891.5573333,-25.103104,9.778093023,26720,1,1,B,5/19/17,3,26660,26690
892.4248667,-18.91834445,14.6960946,26746,3,1,B,5/19/17,3,26660,26690
892.8252667,-12.80810007,16.93154986,26758,1,1,B,5/19/17,3,26660,26690
907.4398667,-17.05546506,1.953999612,27196,2,1,B,5/19/17,3,26660,26690
953.2856667,-19.88704173,17.82573196,28570,3,8,B,5/19/17,3,28489,28729
954.8539,-21.52637559,11.56645723,28617,3,8,B,5/19/17,3,28489,28729
955.4545,-14.67097945,12.08806346,28635,3,8,B,5/19/17,3,28489,28729
955.8549,-19.73801138,9.852608199,28647,4,8,B,5/19/17,3,28489,28729
959.2249333,-10.49812963,7.617152938,28748,1,8,B,5/19/17,3,28489,28729
959.4251333,-20.70670866,9.852608199,28754,1,8,B,5/19/17,3,28489,28729
959.4585,-11.54134209,6.126849431,28755,1,8,B,5/19/17,3,28489,28729
959.4918667,-19.0673748,14.17448837,28756,1,8,B,5/19/17,3,28489,28729
959.7588,-4.238854905,5.232667327,28764,1,8,B,5/19/17,3,28489,28729
959.7921667,-14.5219491,2.252060313,28765,1,8,B,5/19/17,3,28489,28729
960.0591,-18.02416234,25.64982537,28773,4,8,B,5/19/17,3,28489,28729
960.96,-24.13440672,4.562030749,28800,3,8,B,5/19/17,3,28489,28729
961.3270333,-6.623340516,4.636545924,28811,1,8,B,5/19/17,3,28489,28729
961.5939667,-11.31779656,2.773666541,28819,1,8,B,5/19/17,3,28489,28729
964.0631,-15.04355533,16.4844588,28893,2,8,B,5/19/17,3,28489,28729
1020.5195,-19.3654355,11.41742688,30585,1,8,B,5/19/17,3,30528,30769
1021.1201,-22.64410322,31.08943317,30603,4,8,B,5/19/17,3,30528,30769
1021.153467,-0.364065787,28.25785651,30604,4,8,B,5/19/17,3,30528,30769
1021.186833,-19.43995068,21.3279452,30605,5,8,B,5/19/17,3,30528,30769
1021.453767,-21.60089076,15.81382223,30613,4,8,B,5/19/17,3,30528,30769
1022.054367,-20.40864795,6.722970834,30631,1,8,B,5/19/17,3,30528,30769
1022.388033,-22.56958804,5.158152152,30641,6,8,B,5/19/17,3,30528,30769
1022.888533,-22.71861839,7.095546711,30656,2,8,B,5/19/17,3,30528,30769
1023.689333,-24.5069826,5.381697678,30680,1,8,B,5/19/17,3,30528,30769
1027.259567,-13.0316456,6.722970834,30787,1,8,B,5/19/17,3,30528,30769
1027.292933,-9.827493056,1.50690856,30788,1,8,B,5/19/17,3,30528,30769
1027.3263,-8.858795776,6.275879782,30789,1,8,B,5/19/17,3,30528,30769
1027.459767,-15.71419191,13.42933662,30793,1,8,B,5/19/17,3,30528,30769
1028.093733,-16.38482849,9.331001971,30812,1,8,B,5/19/17,3,30528,30769
1028.1271,-17.72610164,4.487515574,30813,1,8,B,5/19/17,3,30528,30769
1029.995633,-13.9258277,0.910787157,30869,1,8,B,5/19/17,3,30528,30769
1030.362667,-10.05103858,1.432393385,30880,1,8,B,5/19/17,3,30528,30769
1030.696333,-2.972096924,21.25343003,30890,2,8,B,5/19/17,3,30528,30769
1031.03,-13.627767,17.60218643,30900,2,8,B,5/19/17,3,30528,30769
1044.5435,-15.63967673,12.38612416,31305,2,8,B,5/19/17,3,30528,30769
1045.8448,-1.407278242,23.86146116,31344,3,8,B,5/19/17,3,30528,30769
1059.992267,-6.027219113,23.86146116,31768,2,8,B,5/19/17,3,30528,30769
